1272210200_355753400_45,1273093800_355103900_90,equal
1271465400_355602500_135,1271601200_355548000_225,equal
1271277400_355896500_180,1273092600_355043100_225,right
1271464200_355470700_270,1272420600_355232000_135,left
1273122400_355110100_225,1273094000_355147100_270,right
1273065100_355052600_0,1273005100_355277700_270,right
1273110000_355104200_270,1272677800_355204200_135,right
1271378600_356008300_45,1271421300_355505300_90,equal
1272902800_355087400_270,1272082000_355641700_135,left
1271298800_355976900_0,1271273700_356146600_270,right
1273124400_355102200_135,1271471900_355291800_225,right
1272473900_355261100_90,1271399100_355306000_90,right
1273076200_355081200_225,1273019700_355046100_180,equal
1272252700_355723500_135,1273137200_355082700_225,left
1272666800_355314400_225,1271263600_356103700_225,equal
1272549900_355221300_90,1272964500_355025700_45,left
1272178200_355672700_315,1271484100_355529600_315,right
1271509400_355587000_180,1271568000_355452000_90,left
1271460100_355465400_315,1271218100_355905800_315,left
1271577500_355551900_0,1272022700_355522200_315,equal
1272166600_355698100_90,1271399600_355984300_0,equal
1273061500_354965500_0,1271616200_355385100_135,right
1272158600_355633000_270,1273096500_355240500_225,left
1273162600_355193000_45,1273085700_355276500_225,right
1272129000_355497100_270,1271267500_356000000_225,equal
1272989500_355054400_225,1272562200_355390500_270,right
1273088700_355118900_180,1273108800_355023300_225,right
1271437900_356010100_135,1271420900_355976800_135,right
1272088400_355525700_135,1271296700_356058800_0,equal
1273022500_355061300_225,1271533900_355582700_0,right
1272535000_355394600_0,1272108900_355463300_225,left
1272536400_355404000_45,1271554400_355406800_180,right
1273031100_355185800_90,1271425900_355612400_90,right
1273161300_355074300_270,1271349900_355519500_45,equal
1272486600_355118800_90,1272629300_355107600_180,left
1273079400_355222300_315,1271245700_356135100_180,equal
1272119900_355747600_270,1271263400_356105900_135,right
1272398200_355235600_315,1271484700_355336700_270,right
1272413000_355130000_45,1273083700_355184500_0,equal
1271525200_355462800_90,1273089800_355122200_45,equal
1272141200_355494400_180,1272057500_355477000_0,right
1273118700_355062300_225,1272671000_355178600_225,equal
1272116600_355670400_180,1272064000_355619700_270,equal
1272663700_355347300_315,1273163100_355183700_0,right
1273127900_355171600_225,1272015600_355615200_180,right
1273144100_355091800_225,1273124900_355197900_90,right
1272269700_355555200_225,1272069900_355672400_315,left
1272142200_355684900_225,1272667800_355306800_135,right
1272988600_355168100_270,1273083700_355184500_45,equal
1272084700_355623100_270,1273055000_355037600_225,right
1271467300_355487800_270,1273109800_355221800_270,left
1272421000_355288200_225,1271493700_355553700_270,left
1273097900_355148400_45,1271568000_355452000_225,equal
1271393000_355376100_180,1272945600_355227600_315,right
1271310400_355942400_45,1273094200_355037700_135,left
1271345400_356005700_45,1272073100_355594500_90,left
1272968300_355061900_90,1272239900_355621400_315,right
1272489600_355246500_90,1272096300_355547000_0,equal
1271394900_355531100_45,1273135800_355143300_315,right
1272270000_355554700_135,1271335300_356135500_225,right
1271310400_355946300_270,1272441400_355283100_45,left
1271598900_355343500_180,1272952500_355042600_45,left
1271452500_355445300_315,1273159700_355138000_180,left
1271220000_355997200_270,1271527100_355350600_0,equal
1271376300_356091000_180,1272617700_355200300_315,left
1271325000_356095800_45,1272198900_355765700_45,left
1272060300_355671000_45,1272268500_355560800_90,right
1272251900_355601100_90,1273128300_355015700_270,right
1273122400_355110100_90,1273108700_355020000_315,right
1271425800_355363500_180,1273152500_355077100_225,left
1272570200_355355400_225,1273147700_355191800_315,right
1273143100_355029700_180,1271420000_355977000_225,equal
1272267200_355664900_90,1272496600_355122200_90,right
1273100000_355197700_45,1272555500_355203300_315,equal
1271497500_355564300_90,1271397600_355309900_180,equal
1272266600_355544600_180,1271304900_355945300_0,equal
1271265200_355968600_135,1272116800_355673900_180,equal
1272407400_355158600_225,1272448400_355142600_0,right
1271387400_355918800_135,1271487000_355476700_180,right
1271488300_355343300_270,1271461000_355489000_90,right
1271469100_355487100_225,1273056800_355037000_45,equal
1272863900_355102600_315,1271399600_355984300_45,left
1273156900_355147800_225,1272579000_355388800_0,equal
1271271000_356006600_270,1273023400_354958500_135,right
1272262800_355604100_225,1272920600_355083800_0,right
1273137400_355077300_135,1271402700_355353000_45,right
1271505700_355474900_0,1272518600_355268200_270,equal
1271293700_356039000_45,1272950800_355248100_135,left
1273038900_355047200_135,1272408800_355197100_270,left
1272408800_355197100_225,1272478000_355124000_315,equal
1272067700_355658500_180,1271468900_355423600_0,equal
1271623900_355436300_270,1271361700_355911800_135,equal
1271516600_355418200_45,1273108800_355252900_315,equal
1273094200_355037700_180,1272267100_355605200_0,equal
1272213100_355717900_135,1272295100_355649700_90,right
1272142000_355447000_0,1272094700_355663100_270,right
1271439900_355909600_225,1273131500_355047400_315,right
1272455800_355147000_0,1271285400_355995200_270,left
1272464800_355123300_315,1272623800_355202900_315,equal
1271434900_355395900_270,1272097700_355718400_225,right
1272681900_355202000_180,1273053700_354970400_90,equal
1271323600_355886500_0,1272287700_355508700_225,right
1271251000_356006900_180,1272187600_355774700_0,left
1273043700_355043900_270,1273091900_355220600_90,left
1272115900_355764200_0,1271498400_355570600_315,equal
1272060100_355672000_45,1272205400_355559400_270,right
1271221500_356109300_180,1271380100_355901800_180,right
1271434600_355395900_90,1272130800_355652500_180,right
1272488400_355314400_270,1271421800_356015800_225,left
1272502900_355244000_270,1272086800_355744400_180,right
1272274100_355521800_180,1273119900_355035500_315,equal
1271450700_355323700_45,1272089300_355580000_0,equal
1272065100_355648800_180,1271265700_356102900_225,equal
1271320500_355920000_225,1271242000_356106500_270,right
1273115400_355094600_225,1272498000_355390700_225,equal
1272086700_355656200_135,1273108800_355023300_90,left
1272225900_355678600_0,1272975500_355025700_315,left
1272454100_355125000_270,1273084400_355044600_0,left
1272247600_355627400_45,1273109200_355275200_225,left
1271269300_356046000_270,1271376500_355533400_270,equal
1273085900_355164800_45,1271506300_355420000_0,equal
1271575300_355388000_45,1272523800_355230600_270,left
1272085600_355547400_315,1271399800_355309400_315,right
1273089200_355025000_180,1273171000_355089700_225,right
1273069200_354996700_225,1272070400_355707400_45,right
1273122400_355110100_270,1271272800_356067100_180,right
1272106400_355688000_225,1272937100_355023600_0,right
1272477000_355332400_135,1273118700_355062300_45,left
1273089500_355037500_270,1271437900_355501900_180,equal
1272517100_355303300_90,1273022500_355059500_135,left
1272500400_355122200_135,1273124500_355202100_0,left
1272921500_355082400_90,1271525900_355464200_315,equal
1271459900_355348200_45,1272260000_355710700_90,equal
1272488400_355228500_45,1272138400_355559600_315,left
1272071600_355752500_225,1272114700_355601500_315,right
1273141700_355022600_270,1271320500_355920000_90,left
1272974900_355257700_225,1271535600_355363400_45,right
1273102700_355227600_0,1272424600_355239100_45,right
1273035800_354971100_270,1273122700_355072800_315,left
1273142000_355159300_90,1273015500_354969500_90,right
1273167600_355108800_135,1271287100_355907700_135,right
1272476300_355330700_180,1272119900_355747600_45,left
1271234300_356033500_270,1272562000_355162900_135,left
1271347000_355999200_270,1272492900_355321900_135,left
1273088100_355085300_90,1272297600_355650300_135,equal
1273069000_355002800_90,1272120500_355424600_90,right
1271496500_355565800_180,1271332400_356018100_45,left
1272120600_355745100_90,1273111800_355223200_225,left
1273015900_354958400_180,1273094100_355191100_180,equal
1272262600_355634300_90,1272213300_355611700_135,equal
1272873400_355060200_180,1273118400_355058400_180,right
1273001500_355269600_225,1271527700_355505300_180,left
1272218800_355722000_180,1271585300_355419300_180,equal
1272052000_355634000_315,1272561000_355267700_45,equal
1271618000_355431800_90,1272994200_355165700_45,equal
1272096800_355714600_90,1273008800_354996600_270,left
1273143900_355164000_315,1273109400_355247100_90,left
1271219700_355846500_225,1271572300_355466000_45,right
1271462200_355602300_315,1272958800_355071600_45,right
1272689400_355245600_225,1271525200_355462800_180,equal
1272155000_355631600_135,1271427900_355974800_0,left
1272113900_355573400_90,1272930600_355003000_90,equal
1272064700_355462200_0,1272086700_355656200_45,equal
1271456500_355578700_45,1272508900_355141400_0,left
1273073800_355191600_90,1272398200_355235600_225,equal
1273061800_355198900_0,1272954100_355085400_180,equal
1271437400_355454500_90,1272060500_355463400_0,equal
1271425900_356014300_90,1273154500_355187900_180,left
1272590300_355390700_135,1273023400_354958500_135,right
1272249300_355600500_135,1272974500_354962100_315,right
1272505100_355202500_45,1271285000_355957100_0,equal
1273125800_355010000_0,1272886400_355041000_0,left
1271476600_355484300_45,1271601100_355469500_315,equal
1272117600_355614700_0,1273100300_355202200_315,left
1271316000_356013300_45,1273036100_354972000_315,equal
1271419900_355571500_225,1272915700_355085700_270,right
1271342700_355522800_0,1273071700_354976000_0,left
1272678400_355206700_315,1272164500_355667600_90,right
1272071300_355473100_45,1273095900_355127400_180,right
1272125600_355726600_270,1272620100_355384900_315,equal
1271594300_355534200_225,1271607700_355419000_90,left
1273035700_354951500_270,1273048300_355001000_45,equal
1272498700_355194500_90,1271474700_355600900_180,left
1272113500_355673000_90,1272662400_355142200_225,equal
1272686900_355309800_90,1271513700_355330400_225,right
1272487000_355203500_0,1272166600_355698100_0,left
1272990600_355054200_270,1271366600_355367400_0,equal
1272671000_355178600_90,1272672000_355195500_0,equal
1271532700_355580800_270,1272109800_355687500_45,equal
1272647700_355241100_0,1272095300_355523900_135,equal
1272931000_355001600_135,1272007200_355581700_135,right
1272207100_355687000_180,1272571000_355114000_90,equal
1272662400_355142200_45,1271498400_355570600_315,equal
1273052500_355054800_45,1271314700_355955000_0,equal
1272495500_355330200_90,1272252200_355724400_135,right
1273113900_355111300_225,1271515700_355417500_135,equal
1271242400_355984200_315,1273157900_355153000_270,left
1273068600_355199700_270,1273023400_354958500_45,equal
1272449200_355146800_90,1272556800_355225900_315,equal
1272083100_355636200_135,1271395300_355985500_135,right
1272931900_355001500_180,1273021500_355208500_270,left
1272970000_355228000_90,1273083400_355222600_225,left
1272076500_355686000_315,1271439100_356082000_90,right
1272971300_355229200_270,1272085100_355579800_225,right
1272628800_355285100_270,1272267200_355545900_225,left
1272208400_355760800_45,1272270000_355554700_180,equal
1271420100_355570800_225,1271388600_355844400_90,right
1273053700_354970400_45,1271485700_355595600_225,left
1273172200_355123600_180,1273120000_355071600_0,left
1272071900_355512400_270,1272257100_355647500_270,left
1271342200_356034100_180,1272610300_355249900_180,left
1272662200_355243000_0,1272116200_355603100_135,equal
1273142700_355035400_0,1272122800_355649400_135,equal
1272525100_355395300_315,1271485000_355529500_225,right
1272885200_355094200_135,1272271600_355562100_180,left
1271374400_356139700_270,1272519700_355171700_270,right
1272297600_355650300_270,1271591900_355444100_45,left
1271450400_355539100_135,1272580700_355202700_270,right
1271364600_356090600_315,1272930200_354980500_180,equal
1271433700_355288600_45,1271398800_355891000_270,equal
1271255600_355819700_180,1272504900_355196000_315,equal
1271434600_355395900_45,1273062900_355041600_270,right
1272271900_355656400_90,1272168000_355526400_135,right
1272460800_355195900_135,1271588100_355472400_45,left
1272088700_355718200_135,1272562600_355227200_270,equal
1271528100_355350200_315,1272079900_355653400_0,equal
1271287100_355907700_0,1271341200_355876600_270,left
1271376500_355533400_45,1271555900_355410900_90,right
1272138400_355633400_315,1271345400_356005700_135,left
1273132600_355250400_90,1271610700_355388600_45,right
1273131400_355021900_90,1273100200_355110800_135,left
1272453100_355123900_315,1271601200_355548000_180,equal
1273002400_355266900_45,1272441400_355283100_315,equal
1271415200_355343300_135,1271556100_355406500_0,left
1272562500_355066200_180,1273087600_355206900_45,left
1272199100_355558700_135,1272989800_355225900_45,left
1272561500_355066500_90,1271327400_355496300_315,equal
1271467300_355531400_0,1271374500_355513900_45,right
1271505600_355476700_225,1272640800_355105700_270,equal
1272428300_355140500_270,1271285500_355907300_90,equal
1272878500_355098900_225,1271544500_355549800_90,equal
1272255600_355718400_315,1271421300_355505300_270,right
1271320100_356053400_315,1272107200_355625300_315,left
1271573000_355402000_45,1271270900_356146500_45,right
1272065600_355478000_0,1272108300_355578800_45,right
1272878000_355097000_45,1272026600_355577900_180,left
1273146500_355109300_135,1271323700_355972500_90,equal
1271420100_355570800_270,1271306200_355944700_90,right
1273127600_355254500_315,1272666300_355161000_180,right
1272486700_355213300_90,1272271600_355562100_45,left
1272922100_355079000_0,1271547800_355580700_135,left
1272488700_355229900_45,1273163300_355191200_0,left
1272675300_355258200_270,1273132500_355047400_180,equal
1272223600_355652900_90,1272610100_355109400_0,equal
1271400900_355890100_0,1273093400_355253600_225,left
1272449200_355146800_225,1272657200_355109300_0,left
1272257100_355647500_135,1273131900_355074500_135,left
1272035800_355692000_225,1272008900_355539000_0,left
1273154900_355088200_0,1272931700_355200600_135,right
1272953900_355280600_90,1272657400_355114200_180,right
1272067100_355474200_0,1272163000_355562100_315,right
1273052500_355077100_270,1272063100_355645600_225,right
1273162100_355176200_225,1273088300_355197300_90,left
1272457300_355319200_135,1272477000_355332400_135,left
1273008800_354996600_90,1271320300_355966900_0,equal
1272545500_355299100_270,1271450500_355432500_135,equal
1272411000_355274900_225,1271252900_355853000_270,right
1271528100_355350200_270,1272987800_355167400_225,left
1272567700_355335600_135,1273144900_355085400_225,left
1271379200_355902500_225,1271444700_355310200_225,left
1273142000_355159300_90,1272252700_355723500_180,left
1272129300_355579400_45,1272895000_355067900_270,left
1272500400_355117700_90,1272551800_355392900_225,equal
1272119500_355452800_45,1272141200_355494400_270,equal
1273088100_355276100_135,1271456500_355578700_45,left
1271239200_355832700_270,1271266100_355971400_180,right
1272500400_355117700_180,1272921500_355080400_270,equal
1272887700_355095200_135,1271391800_355441400_270,left
1273079500_354993800_315,1272456000_355096900_0,equal
1272209100_355752500_225,1273161600_355059100_90,left
1272475700_355194800_225,1271479700_355570600_315,left
1273014500_355050800_135,1271396400_355985200_0,equal
1272043400_355617700_180,1271253200_356079200_315,equal
1272483400_355061100_0,1272085100_355579800_225,equal
1273097600_355121400_90,1271513600_355595100_180,equal
1272900400_355082700_90,1271348500_356092900_270,right
1272953900_355280600_315,1272994900_354957100_315,left
1272666800_355314400_180,1271383900_355361100_90,equal
1272189300_355645900_180,1271229400_356149900_90,equal
1272689700_355246600_225,1271242400_355984200_135,equal
1271456700_356005100_0,1271380700_355999300_180,equal
1271522500_355580700_315,1272415700_355177600_45,equal
1273152000_355154000_270,1272868300_355089200_225,left
1271324100_356016800_225,1272149500_355690100_225,right
1272041700_355518800_315,1272514200_355154100_0,equal
1273021500_355208500_0,1272003600_355580900_135,left
1271554000_355404800_0,1273128800_355059500_315,left
1271429400_356014800_315,1272623700_355198100_180,left
1271419900_355571500_180,1272163500_355694700_180,equal
1272113600_355589800_135,1273168800_355113400_90,left
1272588400_355204600_0,1271259100_356023700_270,right
1272060300_355671000_0,1272456000_355096900_135,equal
1271296700_356058800_0,1271617000_355384300_45,equal
1271522500_355580700_45,1271569400_355592900_90,equal
1272612800_355197400_45,1272166700_355553200_180,equal
1273110800_355073100_0,1272924700_355208900_270,left
1272487400_355217000_90,1271459000_355555900_90,left
1272518600_355153700_180,1271299400_356078200_45,left
1272113500_355673000_90,1271377900_355384000_135,equal
1272138800_355733800_180,1273138200_355126200_225,left
1272925500_355213700_45,1272462800_355369000_135,equal
1271540900_355413300_225,1272144500_355681600_270,equal
1272943000_355192200_270,1272668900_355178800_180,right
1273156900_355138900_135,1273023200_355023400_90,equal
1271471900_355291800_315,1271270900_356146500_0,left
1273098200_355146700_90,1271237700_355834800_45,left
1272637200_355208600_45,1271530500_355619800_45,right
1272185000_355726400_90,1273134400_355138700_90,equal
1272166700_355553200_270,1271273500_356071500_270,right
1272964000_354999500_270,1271456700_356005100_135,right
1271445500_355494100_180,1272488800_355366900_270,left
1271299700_356023800_225,1271246000_355843100_270,equal
1271418100_355548200_180,1272109700_355527400_225,right
1272543500_355392500_135,1272514600_355170600_0,right
1271323800_355967400_270,1272270800_355623700_135,right
1273130000_355074500_90,1271527100_355350600_180,equal
1272958800_355071600_270,1271260800_356106200_90,equal
1272071900_355512400_0,1272460200_355173800_45,equal
1272404500_355182200_0,1272184900_355745500_90,right
1272194400_355710900_90,1273118100_355165100_225,equal
1271387500_355399000_225,1272453500_355353800_135,left
1273053300_355117700_45,1272523800_355302300_180,right
1273074600_355196700_270,1273059500_355282400_45,right
1271220600_356106700_225,1272213900_355754400_90,right
1272520300_355168600_270,1273050900_355009600_90,left
1273127900_355171600_270,1271289900_355912100_45,right
1272143800_355687600_135,1272406700_355277600_135,equal
1272274800_355614100_180,1271402700_355353000_0,left
1272645800_355123900_180,1271255300_356104300_180,right
1272860900_355107100_180,1272570800_355119400_315,right
1272486700_355155700_315,1272208500_355753400_270,right
1272996200_355163400_315,1272460700_355130800_0,right
1272015500_355523400_45,1273041500_355154700_45,left
1271394700_355298600_225,1271503800_355530000_180,left
1271461400_355504900_180,1272991600_355265700_135,left
1271496500_355565800_270,1273108800_355107400_180,equal
1272108300_355625400_225,1272950300_355032900_135,left
1272861700_355229300_225,1271369900_356121700_315,left
1271307200_356144200_45,1272670000_355290900_315,equal
1272609900_355288800_90,1272921000_355216600_45,right
1271335900_356000600_0,1272654700_355101300_315,equal
1272126400_355727900_0,1272096800_355714600_45,equal
1271457700_355342000_0,1271483000_355595300_180,left
1271380400_356041100_315,1272992400_355262400_135,right
1272578800_355201500_180,1273131900_355074500_270,equal
1271456700_356005100_180,1272982100_355072700_270,left
1271566400_355379700_270,1272213100_355717900_45,equal
1273021000_355024500_225,1272663500_355141700_90,left
1272990900_355057100_270,1271590200_355399700_0,left
1272271600_355562100_270,1273023100_354970000_45,left
1272522300_355215400_270,1272921500_355080400_0,equal
1272654000_355101600_0,1273019200_355178800_135,right
1271487800_355421000_135,1273055200_355001200_270,right
1271506300_355420000_315,1272679000_355226400_45,right
1272097700_355718400_90,1272486300_355195700_270,equal
1271350000_355520800_135,1272933800_355253800_270,left
1273161500_355195200_90,1272583800_355389600_180,equal
1273033500_354951300_90,1271610700_355388600_0,right
1272165000_355458400_270,1272433700_355238900_45,equal
1272078100_355686600_270,1271263400_356105900_135,equal
1273156400_355145000_0,1271555500_355578000_180,left
1272972300_355256200_45,1273167300_355083900_90,equal
1272927000_355236800_135,1272518600_355153700_135,right
1271525000_355531900_315,1272676800_355198700_225,right
1273102000_355217800_180,1271326800_355932900_180,right
1272664200_355333000_225,1273134400_355142000_270,left
1272489400_355234200_45,1271336600_356167000_270,equal
1272455800_355147000_0,1272667900_355102100_0,left
1272994300_354977300_315,1272140400_355520700_135,left
1272968000_354966600_135,1271618000_355431800_135,left
1272972500_355238400_135,1272460700_355194100_135,left
1271563100_355379000_225,1272195100_355754700_45,right
1273106600_355038200_135,1273088500_355129200_0,equal
1272426300_355156000_45,1271570600_355578100_0,equal
1272485700_355194700_225,1272188900_355426100_90,left
1272160100_355589200_90,1272112300_355451900_0,equal
1271353200_355349300_180,1272863900_355102600_135,right
1273131300_355105000_225,1272078100_355686600_135,right
1272079300_355511900_315,1271453900_355437900_135,left
1272117600_355614700_135,1271506700_355472800_180,right
1271459000_355536800_225,1271420600_356083600_315,left
1271307000_355900900_270,1272895000_355067900_270,equal
1272522500_355217200_225,1272859800_355107600_0,equal
1271318200_355937900_270,1272278100_355641800_180,equal
1272619900_355383400_270,1271586100_355575200_45,left
1272188900_355722300_90,1272930900_355079000_0,right
1271434900_355395900_45,1273126500_355124200_270,equal
1271298600_355976000_135,1273020200_355190300_90,right
1272025500_355692300_90,1273042000_355280000_270,right
1272279600_355641400_270,1272164300_355540500_180,equal
1272275300_355685700_135,1271574500_355385400_315,left
1272498000_355390700_225,1271506700_355418000_0,left
1271225600_356058700_135,1272065600_355646800_315,right
1272408800_355277900_180,1273022500_355059500_90,left
1272605300_355289500_0,1272427900_355327900_135,right
1272488700_355229900_315,1273103800_354978600_0,right
1272050600_355642200_180,1271453000_355305900_225,equal
1272060300_355671000_135,1272865100_355102100_90,right
1272559600_355179400_225,1272085800_355753000_45,equal
1271290900_355918600_90,1273098200_355146700_180,right
1272474000_355077900_315,1272095600_355660600_270,equal
1272962100_355232400_135,1272471600_355161300_225,left
1272665300_355334700_45,1271287100_355907700_315,equal
1272551800_355392900_90,1271341200_355521300_225,left
1271478900_355517100_0,1272259800_355519700_0,left
1272579600_355203600_225,1271460600_355474700_225,equal
1273019400_355161500_45,1272977300_354962600_270,equal
1271448200_355433700_270,1273152800_355189100_0,left
1271601200_355548000_315,1272654700_355101300_90,right
1272124700_355728000_0,1272631200_355107500_135,equal
1271481600_355421400_180,1271569600_355577800_135,right
1272488200_355226500_45,1272607400_355171900_270,left
1273078900_355181000_45,1273161500_355195200_135,left
1272687700_355112100_45,1271422900_356083300_315,right
1272088400_355525700_90,1271537800_355579800_270,right
1271463200_355489600_315,1272024500_355692100_45,left
1271374200_356150900_45,1272916600_355085300_135,right
1272907200_355087800_180,1272514500_355164200_315,left
1272603200_355389100_315,1273078700_355083000_180,equal
1272970000_355228000_135,1272609900_355288800_45,equal
1271291500_356030800_135,1271434900_355395900_270,equal
1271413800_355980200_90,1272104100_355488500_0,right
1271266100_355971400_90,1272139500_355631000_315,right
1272408800_355277900_270,1271398400_356086800_225,equal
1273105000_355200200_315,1272672000_355195500_180,right
1272647700_355241100_45,1273092900_355073400_90,left
1272213800_355613000_90,1273041500_355154700_135,left
1271533900_355582700_315,1272474800_355173300_225,left
1272064700_355462200_270,1272114700_355601500_135,right
1272610300_355249900_45,1273124200_355176700_180,right
1273105000_355200200_270,1272433500_355285000_0,equal
1273092400_355047600_315,1271469600_355493900_90,equal
1273122500_355215100_225,1273102700_355227600_45,equal
1272898900_355204600_315,1272220600_355493500_270,left
1272249300_355600500_270,1271589900_355398200_225,right
1273079400_355222300_45,1272610100_355109400_0,equal
1272969900_355250200_180,1272215400_355482900_225,right
1272488400_355391200_90,1271389900_356086500_180,left
1272210400_355752500_180,1272070400_355707400_135,left
1271506300_355420000_135,1273054300_355019100_90,equal
1272118400_355626600_90,1272197000_355749300_270,equal
1273150800_355200200_270,1271232100_356031300_225,right
1271225000_356108400_315,1271510600_355325900_225,right
1272244100_355670600_180,1273133400_355136600_0,right
1272145000_355682400_225,1271404300_355527900_90,equal
1273019100_355239500_135,1272943900_355273200_225,left
1272123400_355465500_315,1273116900_355113300_225,right
1273139600_355228300_225,1273006500_355162600_315,right
1273091300_355159600_45,1272657400_355114200_90,equal
1272100300_355711100_270,1272459100_355081100_270,left
1272145000_355682400_180,1272495500_355330200_315,left
1272893800_355094200_45,1272079900_355653400_225,right
1271351100_355521800_315,1271462600_355596200_135,left
1272126400_355727900_270,1272504100_355244800_180,left
1273067000_355029500_45,1271365300_355913200_270,equal
1272980000_355169800_270,1272251800_355735700_90,equal
1271618000_355431800_90,1272989800_355225900_0,equal
1273166300_355108500_225,1273135000_355222800_180,left
1273111700_355025400_135,1271242200_356108000_45,right
1273142600_355074700_0,1272885200_355094200_135,right
1272213100_355717900_315,1272116400_355570600_315,right
1271307400_355945600_90,1272629300_355107600_270,right
1271335100_355913900_135,1271377900_355384000_90,right
1271361700_355911800_315,1272886400_355095800_180,left
1272561500_355066500_135,1272573600_355144900_180,right
1273041300_355179400_45,1273095900_355127400_0,right
1272553000_355116400_90,1272995000_355276400_90,equal
1272900400_355082700_90,1272248600_355626600_135,equal
1272146300_355617300_135,1271349000_356141300_0,equal
1272960100_355170900_135,1271618000_355431800_225,equal
1272956700_355067200_225,1273125500_355244800_180,equal
1271557600_355377900_0,1272977300_354962600_45,left
1273090000_355151900_0,1271433700_355435600_180,left
1272180400_355704500_135,1272114800_355671000_45,right
1272969900_355250200_270,1272623800_355202900_135,right
1273141500_355062900_180,1272274200_355527800_90,left
1271447500_355489600_135,1273159700_355195700_45,left
1273155800_355064000_45,1271277400_355896500_0,right
1272567500_355313900_0,1273022900_355196700_315,equal
1273148300_355097600_225,1271458200_355506500_135,right
1272123400_355465500_45,1272252700_355723500_225,right
1271280200_356146100_45,1273059500_355282400_0,right
1272105400_355454500_45,1273065400_355227800_135,right
1272198800_355623300_270,1272991300_355026400_225,right
1272106400_355688000_135,1271464600_355601600_45,left
1272461900_355349100_315,1272197000_355627300_45,right
1272997300_354976100_0,1271462700_355473600_90,right
1272196000_355749000_90,1273063900_355250400_225,left
1273147700_355191800_90,1271392200_355844800_0,right
1272963900_355071100_135,1271327800_355976800_0,right
1271311900_355941500_180,1272676400_355245300_180,left
1272581100_355093100_0,1273061500_354965500_90,equal
1272971000_355201700_90,1272276300_355519400_270,equal
1272138800_355581700_180,1272543000_355393700_90,equal
1272436400_355125400_180,1272088500_355641100_180,left
1271404300_355527900_0,1272225700_355481000_0,right
1271535600_355363400_225,1272082000_355641700_180,left
1272901200_354997100_0,1272115100_355587500_315,right
1273133500_355199800_135,1272503100_355305200_315,right
1272089300_355580000_225,1273142400_355160400_225,left
1271389900_356086500_90,1273138100_355093900_270,left
1272200200_355752100_45,1272950100_355174400_315,left
1272097700_355718400_135,1271229700_356006600_90,left
1271381000_356089600_45,1273011500_355046200_225,equal
1271623900_355436300_180,1272460700_355130800_180,equal
1273126600_355105800_225,1273000100_355007300_270,right
1271441500_355565700_225,1271242400_355984200_225,equal
1273084700_355107200_0,1273172800_355116900_45,left
1273108800_355107400_180,1273145700_355088500_315,left
1272025500_355692300_0,1272225900_355678600_135,equal
1271287300_355955700_315,1272657400_355114200_135,left
1273045000_355054800_315,1271388600_355844400_45,equal
1271411500_355527200_90,1272059300_355480800_225,equal
1273127200_355011000_0,1271471400_355378800_45,equal
1271508800_355585800_180,1271266400_355997500_45,left
1272967500_355010100_135,1273128000_355106800_45,left
1272895500_355067200_270,1272003900_355582200_180,right
1273065900_355035400_270,1273145100_355164100_90,equal
1272549800_355203100_180,1271487000_355476700_225,equal
1272205400_355559400_45,1271602200_355389300_315,right
1272948900_355041900_135,1272098900_355720000_225,equal
1272890300_355095600_90,1271376400_355860900_315,left
1271297500_356078200_90,1272108700_355581300_315,equal
1272630200_355172200_135,1271575300_355388000_225,equal
1272545500_355299100_270,1272478000_355124000_225,equal
1273161600_355059100_135,1271231800_355988100_45,left
1271434100_355435000_90,1271356500_356023900_0,left
1271326100_356016400_180,1271442700_355420000_180,equal
1272546000_355117600_270,1272068800_355682100_315,left
1272942800_355072200_270,1272940100_355188600_90,left
1273062900_355041600_270,1271547300_355458900_90,left
1273130800_355063700_270,1271267700_355975800_135,right
1272502800_355165500_270,1271221500_356109300_45,left
1271300400_356098800_225,1272977300_354983000_270,right
1272069400_355473700_135,1272619400_355139200_270,equal
1271312600_356033600_180,1272611800_355183900_225,equal
1271341000_355924600_315,1272992400_355057900_225,equal
1272503100_355157500_180,1273069300_354970900_315,equal
1272514200_355154100_45,1271241500_356106100_0,left
1271383900_355361100_0,1272279600_355641400_270,right
1272485600_355124100_180,1272642400_355242000_90,right
1272251300_355657400_225,1272398900_355270800_0,left
1273035800_354971100_45,1273130000_355074500_225,equal
1272003800_355585300_45,1273142300_355059200_135,right
1272164500_355667600_180,1271486600_355286600_180,right
1271398600_355892600_45,1272138500_355520400_0,left
1272239900_355621400_315,1271273100_355887100_90,left
1273116500_355101600_135,1272946500_355237400_0,right
1272475700_355194800_315,1272225100_355482100_315,left
1273101900_355221300_225,1271537800_355579800_315,right
1272909100_355031100_45,1272101300_355710700_135,right
1272970200_355302200_135,1273067000_355029500_315,right
1271272100_355887800_0,1271422200_355615300_135,equal
1272630200_355172200_270,1272094700_355663100_135,right
1273118800_355075400_90,1273015600_355279000_225,right
1272122100_355726400_315,1272980000_355169800_45,equal
1272183700_355601500_225,1271246500_356135500_225,left
1271253800_356011700_225,1271382700_356088700_135,equal
1272125000_355558100_270,1273110000_355104200_180,left
1273050800_354999100_315,1272593000_355254000_225,equal
1273117900_355226900_135,1271394300_356025100_270,right
1271499200_355568900_135,1272260000_355710700_225,equal
1272461800_355276700_135,1271326800_355932900_135,equal
1273053700_354975700_315,1272486100_355359800_0,equal
1273106600_355038200_180,1272274800_355614100_315,right
